Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
26553	1.4328	0.22511	9.7479e-002	5.2932e-002
26554	1.4765	0.22046	9.2381e-002	5.5888e-002
26555	1.3963	0.20375	9.5448e-002	5.0303e-002
26556	1.4329	0.23529	9.467e-002	5.3e-002
26557	2.1583	0.40798	6.1903e-002	0.11372
26558	2.1561	0.36921	6.7391e-002	0.1132
26559	2.1663	0.38721	6.4661e-002	0.11431
26560	2.139	0.37163	6.7379e-002	0.11162
26561	2.1317	0.38828	6.5198e-002	0.11108
26562	2.1358	0.3679	6.2901e-002	0.11126
26563	2.1213	0.40815	5.7611e-002	0.11024
26564	2.1854	0.40762	5.6309e-002	0.11623
26565	1.5404	0.17	0.10265	6.0129e-002
26566	1.5015	0.19281	0.1004	5.75e-002
26567	1.4918	0.16989	0.10327	5.6632e-002
26568	1.5037	0.14478	0.10613	5.7288e-002
26569	1.524	0.14729	0.10559	5.8751e-002
26570	1.5137	0.20055	9.4272e-002	5.8399e-002
26571	0.45519	0.226	0.1111	7.772e-003
26572	0.4208	0.2598	0.10819	6.9537e-003
26573	0.43037	0.22041	0.11201	7.1211e-003
26574	0.46062	0.24933	0.10866	7.9623e-003
26575	0.41137	0.23504	0.11081	6.6799e-003
26576	0.42609	0.2383	0.10525	7.0086e-003
26577	0.42833	0.62486	7.137e-002	6.9373e-003
26578	0.465	0.63058	7.0076e-002	7.9302e-003
26579	0.43152	0.64419	6.9363e-002	6.973e-003
26580	0.4527	0.61985	7.14e-002	7.61e-003
26581	0.44808	0.65688	6.7757e-002	7.3863e-003
26582	0.45062	0.62257	6.614e-002	7.5168e-003
26583	2.7089	0.4824	3.6852e-002	0.16861
26584	2.6929	0.46524	4.0224e-002	0.16675
26585	2.6759	0.5036	3.4292e-002	0.16527
26586	2.6608	0.48592	3.7693e-002	0.1635
26587	2.6981	0.50283	3.3727e-002	0.16762
26588	2.6688	0.47364	3.4422e-002	0.16424
26589	2.7101	0.47938	3.2259e-002	0.1687
26590	0.24548	0.80607	5.7085e-002	2.8364e-003
26591	0.23657	0.82974	5.4951e-002	2.6224e-003
26592	0.22901	0.78975	5.9035e-002	2.6246e-003
26593	0.20122	0.81117	5.7524e-002	2.1325e-003
26594	0.20854	0.79269	5.9176e-002	2.2923e-003
26595	0.23205	0.839	4.9111e-002	2.505e-003
26596	0.23263	0.78173	5.4724e-002	2.6854e-003
26597	0.19302	0.80719	5.3059e-002	1.9956e-003
26598	2.3774	0.30148	7.3229e-002	0.1335
26599	2.4222	0.28055	7.5669e-002	0.13769
26600	2.3922	0.32013	7.0166e-002	0.13518
26601	2.4195	0.32066	6.96e-002	0.1379
26602	2.4234	0.30423	7.2037e-002	0.1381
26603	2.4056	0.32132	6.9748e-002	0.13652
26604	2.3987	0.29919	6.816e-002	0.13557
26605	0.31592	0.39164	9.6654e-002	4.7823e-003
26606	0.29725	0.37954	9.8154e-002	4.4376e-003
26607	0.29025	0.4244	9.3836e-002	4.2985e-003
26608	0.31135	0.41425	9.4489e-002	4.69e-003
26609	0.27296	0.41429	9.512e-002	3.9904e-003
26610	0.31467	0.37024	9.3779e-002	4.731e-003
26611	0.282	0.42722	8.8673e-002	4.1237e-003
26612	0.20805	0.25101	0.11216	2.8378e-003
26613	0.24284	0.23444	0.11328	3.4601e-003
26614	0.23475	0.20739	0.11605	3.3093e-003
26615	0.20914	0.20407	0.11673	2.8592e-003
26616	0.19387	0.23709	0.11372	2.5855e-003
26617	0.19777	0.21968	0.11537	2.6577e-003
26618	0.23515	0.25542	0.1063	3.2896e-003
26619	0.19139	0.25492	0.107	2.5e-003
26620	0.21984	0.20979	0.111	3.0127e-003
26621	9.7807e-002	0.58723	8.1308e-002	8.3654e-004
26622	6.1156e-002	0.58453	8.2237e-002	3.9631e-004
26623	7.9823e-002	0.59371	8.1013e-002	5.9914e-004
26624	6.276e-002	0.56141	8.4431e-002	4.2531e-004
26625	9.7973e-002	0.56875	8.3088e-002	8.5014e-004
26626	9.5587e-002	0.56737	7.8241e-002	7.8631e-004
26627	5.6258e-002	0.5684	7.8851e-002	3.2846e-004
26628	7.2591e-002	0.59603	7.59e-002	4.8177e-004
26629	0.1314	0.63604	7.5962e-002	1.3025e-003
26630	0.13288	0.6145	7.8022e-002	1.3469e-003
26631	0.17099	0.61889	7.6881e-002	1.9734e-003
26632	0.15098	0.60664	7.8446e-002	1.6505e-003
26633	0.14012	0.65305	7.4147e-002	1.4286e-003
26634	0.14418	0.63069	7.1215e-002	1.4873e-003
26635	1.5855	0.62597	4.6469e-002	6.5344e-002
26636	1.6078	0.65648	4.219e-002	6.6995e-002
26637	1.6224	0.62398	4.5818e-002	6.8145e-002
26638	1.6251	0.64848	4.2741e-002	6.8328e-002
26639	1.6035	0.61468	4.7416e-002	6.6709e-002
26640	1.5895	0.64943	3.8475e-002	6.5599e-002
26641	1.6303	0.63047	3.9789e-002	6.8726e-002
26642	0.37813	0.3334	0.10146	6.0345e-003
26643	0.36036	0.36915	9.8172e-002	5.666e-003
26644	0.3983	0.33828	0.10066	6.4961e-003
26645	0.37687	0.3814	9.6684e-002	6.0222e-003
26646	0.40274	0.35792	9.8618e-002	6.6093e-003
26647	0.39247	0.37242	9.733e-002	6.373e-003
26648	0.35911	0.34776	9.5296e-002	5.6031e-003
26649	0.423	0.35995	9.3064e-002	7.0653e-003
26650	1.1463	0.59801	5.966e-002	3.6129e-002
26651	1.1908	0.60185	5.8276e-002	3.8719e-002
26652	1.1805	0.58243	6.0687e-002	3.8141e-002
26653	1.1783	0.6171	5.6825e-002	3.7956e-002
26654	1.1549	0.61328	5.7763e-002	3.6595e-002
26655	1.1463	0.60105	5.7469e-002	3.6112e-002
26656	1.1732	0.57657	5.9196e-002	3.7705e-002
26657	2.3014	0.55609	3.7168e-002	0.12815
26658	2.3115	0.53858	3.9458e-002	0.12906
26659	2.2736	0.54593	3.9427e-002	0.12539
26660	2.2848	0.56269	3.6674e-002	0.12656
26661	2.2799	0.52607	4.2147e-002	0.12589
26662	2.268	0.54333	3.4904e-002	0.12483
26663	2.3063	0.52387	3.6715e-002	0.12844
26664	0.48746	0.8576	4.6628e-002	7.5912e-003
26665	0.49119	0.83461	4.8873e-002	7.8393e-003
26666	0.47137	0.86066	4.6684e-002	7.1396e-003
26667	0.47804	0.81495	5.1158e-002	7.5893e-003
26668	0.45455	0.83411	4.9745e-002	6.8503e-003
26669	0.46494	0.83737	4.4156e-002	7.0859e-003
26670	2.2934	0.1969	8.9932e-002	0.12417
26671	2.3216	0.19976	8.9176e-002	0.12689
26672	2.2942	0.17428	9.3231e-002	0.12397
26673	2.3339	0.16697	9.3888e-002	0.12767
26674	2.3317	0.17979	9.2013e-002	0.12762
26675	2.3073	0.20211	8.9001e-002	0.12556
26676	2.3091	0.19567	8.488e-002	0.12562
26677	0.96918	0.3051	9.5237e-002	2.6621e-002
26678	0.97613	0.28531	9.7285e-002	2.6879e-002
26679	0.98502	0.32053	9.3309e-002	2.7395e-002
26680	1.0051	0.31979	9.3074e-002	2.8346e-002
26681	1.015	0.30188	9.4882e-002	2.877e-002
26682	1.0209	0.30397	8.9528e-002	2.9031e-002
26683	0.98251	0.29137	9.1496e-002	2.7153e-002
26684	1.7468	0.52986	5.4631e-002	7.7982e-002
26685	1.7264	0.49693	5.9232e-002	7.6168e-002
26686	1.763	0.49313	5.8926e-002	7.9232e-002
26687	1.7488	0.4865	6.0069e-002	7.8003e-002
26688	1.7299	0.5167	5.6669e-002	7.6518e-002
26689	1.7478	0.50454	5.277e-002	7.7959e-002
26690	2.4056	0.18273	9.0765e-002	0.13482
26691	2.4477	0.18188	9.0441e-002	0.13891
26692	2.4164	0.19968	8.8068e-002	0.13609
26693	2.4341	0.19595	8.8433e-002	0.13778
26694	2.4045	0.17019	9.2678e-002	0.13455
26695	0.49009	0.35578	9.7444e-002	8.8892e-003
26696	0.5131	0.36345	9.6297e-002	9.5483e-003
26697	0.50853	0.32139	0.10065	9.3908e-003
26698	0.48715	0.33285	9.9814e-002	8.7946e-003
26699	0.5325	0.32756	9.9645e-002	1.0094e-002
26700	0.5528	0.35312	9.1681e-002	1.0681e-002
26701	0.49195	0.35131	9.2845e-002	8.9039e-003
26702	1.7758	0.41973	6.7989e-002	7.9996e-002
26703	1.8061	0.39457	7.0625e-002	8.2431e-002
26704	1.7787	0.40204	7.0188e-002	8.0139e-002
26705	1.7932	0.42727	6.6688e-002	8.1513e-002
26706	1.7901	0.38792	7.1775e-002	8.1026e-002
26707	1.8119	0.40929	6.8626e-002	8.3016e-002
26708	1.7895	0.40252	6.4878e-002	8.1036e-002
26709	1.7773	0.42185	6.2657e-002	8.0102e-002
26710	1.797	0.41997	6.2504e-002	8.1781e-002
26711	1.808	0.4058	6.411e-002	8.2631e-002
26712	0.50245	0.59385	7.307e-002	9.0968e-003
26713	0.5085	0.56987	7.5391e-002	9.3176e-003
26714	0.48512	0.60091	7.2687e-002	8.5772e-003
26715	0.47282	0.59015	7.4012e-002	8.2438e-003
26716	0.4754	0.57217	7.5782e-002	8.3486e-003
26717	0.47073	0.5929	6.8751e-002	8.1505e-003
26718	2.3809	0.51023	4.1776e-002	0.13581
26719	2.3523	0.53329	3.911e-002	0.13311
26720	2.3891	0.55421	3.492e-002	0.1369
26721	2.3912	0.52342	3.9505e-002	0.13692
26722	2.3634	0.5519	3.6016e-002	0.13433
26723	2.396	0.49262	3.9009e-002	0.13717
26724	2.3471	0.51858	3.6368e-002	0.13248
26725	1.7224	0.3506	7.7713e-002	7.5144e-002
26726	1.7279	0.38706	7.3028e-002	7.5801e-002
26727	1.7493	0.37937	7.3608e-002	7.7536e-002
26728	1.7197	0.36945	7.539e-002	7.5034e-002
26729	1.7608	0.36521	7.5197e-002	7.8408e-002
26730	1.7345	0.36344	7.0845e-002	7.6182e-002
26731	2.6101	0.50704	3.5736e-002	0.15839
26732	2.6136	0.48794	3.875e-002	0.15858
26733	2.5765	0.47397	4.2065e-002	0.15473
26734	2.5727	0.49436	3.8891e-002	0.15453
26735	2.587	0.51315	3.5441e-002	0.1561
26736	2.6217	0.47565	3.5479e-002	0.15928
26737	2.5662	0.48331	3.5771e-002	0.15378
26738	1.5944	0.17411	0.10148	6.4114e-002
26739	1.6482	0.17761	0.10038	6.8132e-002
26740	1.6062	0.19422	9.8868e-002	6.5151e-002
26741	1.6354	0.15853	0.10289	6.7011e-002
26742	1.6174	0.15967	0.10297	6.5691e-002
26743	1.6372	0.18447	9.4628e-002	6.733e-002
26744	2.0376	0.26864	8.3296e-002	0.10127
26745	2.0494	0.28519	8.0862e-002	0.1025
26746	2.0536	0.25382	8.5076e-002	0.10258
26747	2.0723	0.2806	8.1134e-002	0.10454
26748	2.0431	0.28684	7.5702e-002	0.1019
26749	2.0777	0.24463	8.0957e-002	0.10465
26750	2.0155	0.18594	9.4797e-002	9.8475e-002
26751	1.9865	0.16145	9.8429e-002	9.5683e-002
26752	1.9982	0.18449	9.5202e-002	9.6937e-002
26753	2.0251	0.16649	9.7316e-002	9.9125e-002
26754	2.0008	0.18489	9.0073e-002	9.7136e-002
26755	2.3229	0.43668	5.4185e-002	0.12947
26756	2.3455	0.4348	5.3942e-002	0.13169
26757	2.353	0.41139	5.726e-002	0.13222
26758	2.3086	0.41521	5.7666e-002	0.12789
26759	2.3204	0.39708	6.0084e-002	0.12887
26760	2.3266	0.40582	5.3603e-002	0.12954
26761	1.7371	0.2615	8.8697e-002	7.5722e-002
26762	1.6911	0.26235	8.9269e-002	7.205e-002
26763	1.7239	0.27811	8.6802e-002	7.4775e-002
26764	1.7008	0.27868	8.7082e-002	7.2936e-002
26765	1.7125	0.26698	8.3332e-002	7.3741e-002
26766	0.64149	0.74884	5.433e-002	1.2783e-002
26767	0.65107	0.7632	5.2632e-002	1.301e-002
26768	0.66671	0.76508	5.2091e-002	1.3508e-002
26769	0.64832	0.73015	5.6118e-002	1.3092e-002
26770	0.66657	0.72536	5.6221e-002	1.37e-002
26771	0.68219	0.75742	5.2545e-002	1.4065e-002
26772	0.64468	0.71505	5.2724e-002	1.3025e-002
26773	0.67499	0.76442	4.6943e-002	1.3764e-002
26774	0.68887	0.71834	5.1451e-002	1.446e-002
26775	0.1241	0.90703	4.9866e-002	9.0892e-004
26776	0.10731	0.87903	5.294e-002	7.495e-004
26777	0.13734	0.89719	5.0529e-002	1.081e-003
26778	0.1398	0.88204	5.1943e-002	1.1333e-003
26779	0.12592	0.8715	5.3266e-002	9.741e-004
26780	0.12926	0.89306	4.6081e-002	9.658e-004
26781	1.378	0.41823	7.5649e-002	5.0206e-002
26782	1.3776	0.38607	7.9416e-002	5.0071e-002
26783	1.3492	0.3991	7.8397e-002	4.8263e-002
26784	1.3856	0.40129	7.7493e-002	5.0658e-002
26785	1.3623	0.3861	7.968e-002	4.9069e-002
26786	1.3467	0.4167	7.1367e-002	4.813e-002
26787	1.4894	0.45287	6.946e-002	5.8107e-002
26788	1.4675	0.45356	6.98e-002	5.6527e-002
26789	1.5015	0.43365	7.153e-002	5.8925e-002
26790	1.4727	0.41768	7.3976e-002	5.6791e-002
26791	1.4915	0.4204	7.3303e-002	5.8157e-002
26792	1.4704	0.46181	6.3732e-002	5.6726e-002
26793	1.4713	0.39654	7.1475e-002	5.6579e-002
26794	1.5154	0.43945	6.5526e-002	5.9929e-002
26795	2.9411	0.23281	7.6229e-002	0.18882
26796	2.948	0.21618	7.9283e-002	0.189
26797	2.9691	0.24855	7.2883e-002	0.19211
26798	2.9545	0.24404	7.3938e-002	0.19051
26799	2.9454	0.23695	7.0323e-002	0.18936
26800	2.9666	0.24694	6.8126e-002	0.1918
26801	2.968	0.22597	7.2111e-002	0.19126
26802	1.9285	0.39688	6.7996e-002	9.2797e-002
26803	1.8832	0.40545	6.7746e-002	8.9035e-002
26804	1.8895	0.38576	7.0199e-002	8.9439e-002
26805	1.8982	0.41763	6.586e-002	9.0373e-002
26806	1.915	0.41103	6.6394e-002	9.1745e-002
26807	1.8945	0.36697	6.7512e-002	8.9697e-002
26808	1.9022	0.40702	6.2129e-002	9.0621e-002
26809	1.9319	0.37845	6.5336e-002	9.293e-002
26810	1.8534	0.60675	4.2229e-002	8.7143e-002
26811	1.8738	0.5718	4.6257e-002	8.8866e-002
26812	1.8347	0.5711	4.7306e-002	8.5536e-002
26813	1.8565	0.56077	4.8114e-002	8.7379e-002
26814	1.8329	0.59267	4.4567e-002	8.54e-002
26815	1.8582	0.58838	3.9443e-002	8.7535e-002
26816	1.7846	0.26593	8.7433e-002	7.9679e-002
26817	1.8155	0.28803	8.4134e-002	8.2456e-002
26818	1.7998	0.24873	8.9407e-002	8.0804e-002
26819	1.7957	0.28398	8.4959e-002	8.0764e-002
26820	1.8241	0.27319	8.591e-002	8.3058e-002
26821	1.7881	0.23723	8.5984e-002	7.9687e-002
26822	1.8219	0.2725	8.0989e-002	8.2831e-002
26823	1.7885	0.28199	8.029e-002	8.011e-002
26824	0.23956	0.8684	5.1092e-002	2.545e-003
26825	0.20693	0.89319	4.9383e-002	2.0006e-003
26826	0.23799	0.90583	4.7453e-002	2.3827e-003
26827	0.24657	0.8899	4.8826e-002	2.5694e-003
26828	0.21859	0.9088	4.7596e-002	2.1059e-003
26829	0.23505	0.87778	4.5246e-002	2.4285e-003
26830	2.7782	0.42035	4.5545e-002	0.17556
26831	2.7527	0.37965	5.3252e-002	0.17234
26832	2.7748	0.37865	5.2905e-002	0.17474
26833	2.7415	0.40047	4.9939e-002	0.17135
26834	2.7848	0.39606	4.9618e-002	0.17604
26835	2.7485	0.39773	4.516e-002	0.17208
26836	2.7774	0.37804	4.7888e-002	0.17501
26837	1.9525	0.26109	8.5576e-002	9.3736e-002
26838	1.9904	0.27398	8.3288e-002	9.7111e-002
26839	1.9431	0.2802	8.3181e-002	9.3108e-002
26840	1.9573	0.29852	8.0525e-002	9.4473e-002
26841	1.9794	0.29563	8.0559e-002	9.6341e-002
26842	1.946	0.27727	7.848e-002	9.3295e-002
26843	1.9959	0.29224	7.5692e-002	9.7723e-002
26844	2.245	0.23828	8.4547e-002	0.12011
26845	2.2485	0.21981	8.7163e-002	0.12021
26846	2.2709	0.19523	9.0442e-002	0.12202
26847	2.2515	0.20244	8.9631e-002	0.12029
26848	2.2841	0.22322	8.6205e-002	0.1236
26849	2.2583	0.24573	8.3285e-002	0.12144
26850	2.2639	0.26884	7.4818e-002	0.1222
26851	2.2305	0.23136	8.0711e-002	0.11864
26852	2.2858	0.21663	8.2091e-002	0.12366
26853	2.5959	0.37465	5.7639e-002	0.15571
26854	2.624	0.39159	5.4245e-002	0.1587
26855	2.6366	0.37167	5.7236e-002	0.15977
26856	2.6026	0.34488	6.2333e-002	0.15605
26857	2.6078	0.38959	5.4943e-002	0.15705
26858	2.5936	0.35888	6.0243e-002	0.15532
26859	2.6391	0.35847	5.4306e-002	0.15987
26860	2.6032	0.37712	5.2013e-002	0.15645
26861	1.7013	0.18151	9.9231e-002	7.22e-002
26862	1.7421	0.16737	0.10051	7.5306e-002
26863	1.7509	0.1886	9.7718e-002	7.6209e-002
26864	1.7225	0.16674	0.10082	7.3735e-002
26865	1.7483	0.1964	9.1717e-002	7.6034e-002
26866	1.6903	0.1883	9.3485e-002	7.1366e-002
26867	1.7213	0.17237	9.8622e-002	7.3677e-002
26868	0.14853	0.74785	6.4782e-002	1.4449e-003
26869	0.18925	0.73812	6.4905e-002	2.1081e-003
26870	0.1828	0.76055	6.2848e-002	1.9587e-003
26871	0.16882	0.72906	6.6199e-002	1.7939e-003
26872	0.16125	0.73323	6.092e-002	1.6411e-003
26873	0.15926	0.7367	6.3524e-002	1.6172e-003
26874	0.52305	0.58517	7.3558e-002	9.7246e-003
26875	0.49966	0.6162	7.0855e-002	8.9681e-003
26876	0.53352	0.60441	7.1396e-002	1.0001e-002
26877	0.51471	0.6249	6.9676e-002	9.3926e-003
26878	0.53082	0.62182	6.9673e-002	9.8823e-003
26879	0.48528	0.6082	6.6918e-002	8.539e-003
26880	0.54549	0.60198	6.6385e-002	1.0342e-002
26881	5.8363e-002	0.29603	0.11	4.1411e-004
26882	7.6361e-002	0.3056	0.10881	6.3362e-004
26883	8.6546e-002	0.27338	0.11176	7.7725e-004
26884	6.56e-002	0.2778	0.11165	5.0231e-004
26885	7.4604e-002	0.31016	0.10338	5.7022e-004
26886	7.3332e-002	0.25452	0.10875	5.6357e-004
26887	7.3862e-002	0.10761	0.12791	7.0785e-004
26888	5.1054e-002	9.8685e-002	0.12906	4.1558e-004
26889	5.4099e-002	6.68e-002	0.13208	4.8014e-004
26890	9.2618e-002	9.5436e-002	0.12884	9.8975e-004
26891	4.8454e-002	8.1748e-002	0.13072	3.9704e-004
26892	8.0997e-002	6.2513e-002	0.13216	8.5667e-004
26893	6.805e-002	0.10748	0.12297	5.8132e-004
26894	2.5301	0.52831	3.4731e-002	0.15064
26895	2.4894	0.51694	3.7716e-002	0.14661
26896	2.4979	0.49603	4.0743e-002	0.14729
26897	2.5327	0.50577	3.8223e-002	0.15073
26898	2.5082	0.53673	3.4063e-002	0.14856
26899	2.5262	0.49475	3.5101e-002	0.15001
26900	1.1847	0.72601	4.4397e-002	3.7971e-002
26901	1.2082	0.74723	4.1425e-002	3.9277e-002
26902	1.2249	0.7384	4.2018e-002	4.0329e-002
26903	1.2305	0.7207	4.3897e-002	4.0752e-002
26904	1.1948	0.74116	4.2441e-002	3.8502e-002
26905	1.1938	0.7127	4.5681e-002	3.8572e-002
26906	1.1994	0.70943	4.0883e-002	3.8897e-002
26907	0.4837	0.37945	9.5148e-002	8.7146e-003
26908	0.45775	0.34871	9.8672e-002	7.9961e-003
26909	0.44229	0.36522	9.7254e-002	7.5915e-003
26910	0.43203	0.3796	9.5972e-002	7.3298e-003
26911	0.46255	0.36721	9.1701e-002	8.0948e-003
26912	1.6898	0.64115	4.2019e-002	7.3444e-002
26913	1.7229	0.64507	4.0685e-002	7.6147e-002
26914	1.7158	0.66873	3.7896e-002	7.5549e-002
26915	1.7055	0.63204	4.276e-002	7.4723e-002
26916	1.7168	0.63202	3.7444e-002	7.563e-002
26917	1.6791	0.63854	3.7562e-002	7.2571e-002
26918	0.80234	0.35277	9.2752e-002	1.9422e-002
26919	0.81862	0.33692	9.4173e-002	2.0087e-002
26920	0.81339	0.36858	9.0895e-002	1.9917e-002
26921	0.83658	0.36447	9.0952e-002	2.0912e-002
26922	0.81886	0.37251	8.5361e-002	2.012e-002
26923	0.80399	0.35108	8.7875e-002	1.945e-002
26924	0.83184	0.35119	8.7416e-002	2.0645e-002
26925	0.21262	0.29111	0.10817	2.9094e-003
26926	0.18106	0.27806	0.10991	2.3391e-003
26927	0.18654	0.25936	0.11165	2.4469e-003
26928	0.19351	0.28936	0.10862	2.562e-003
26929	0.22783	0.2776	0.10424	3.1541e-003
26930	0.18406	0.27711	0.10494	2.3576e-003
26931	1.9844	0.47883	5.5935e-002	9.8067e-002
26932	1.9875	0.45722	5.8762e-002	9.822e-002
26933	1.9737	0.44372	6.0864e-002	9.6943e-002
26934	1.9454	0.44514	6.127e-002	9.4524e-002
26935	1.9545	0.47675	5.6877e-002	9.5471e-002
26936	1.968	0.48346	5.5682e-002	9.6666e-002
26937	1.9722	0.45044	5.4956e-002	9.6828e-002
26938	1.9695	0.47837	5.1281e-002	9.6749e-002
26939	1.9461	0.46777	5.3209e-002	9.469e-002
26940	0.68265	0.32158	9.7924e-002	1.4738e-002
26941	0.67396	0.27464	0.10294	1.4354e-002
26942	0.69524	0.30243	9.9726e-002	1.5136e-002
26943	0.69151	0.2787	0.10226	1.4956e-002
26944	0.65798	0.28453	9.7123e-002	1.382e-002
26945	0.69588	0.29138	9.5844e-002	1.5097e-002
26946	0.67761	0.32549	9.2568e-002	1.454e-002
26947	1.9777	0.61678	3.7635e-002	9.7919e-002
26948	1.9589	0.62377	3.7212e-002	9.6241e-002
26949	1.945	0.59182	4.1825e-002	9.4991e-002
26950	1.9408	0.60988	3.9543e-002	9.464e-002
26951	1.9474	0.60997	3.4313e-002	9.5199e-002
26952	1.9764	0.61505	3.2846e-002	9.7789e-002
26953	0.15056	0.12298	0.12542	1.8711e-003
26954	0.19666	0.1067	0.12641	2.6182e-003
26955	0.19063	8.6217e-002	0.12849	2.5119e-003
26956	0.17023	8.2729e-002	0.12909	2.1924e-003
26957	0.14527	0.10635	0.12711	1.7897e-003
26958	0.15702	9.2918e-002	0.12826	1.9827e-003
26959	0.16527	0.10408	0.12205	2.0738e-003
26960	7.3682e-002	0.34663	0.1049	5.9428e-004
26961	5.3994e-002	0.35926	0.104	3.6073e-004
26962	9.168e-002	0.35595	0.10372	8.3337e-004
26963	5.3149e-002	0.38008	0.10201	3.5124e-004
26964	6.8292e-002	0.39212	9.559e-002	4.894e-004
26965	7.1925e-002	0.35119	9.9469e-002	5.3314e-004
26966	2.5405	0.30297	7.0226e-002	0.14951
26967	2.5608	0.2971	7.0815e-002	0.15141
26968	2.5301	0.32142	6.7483e-002	0.14872
26969	2.5704	0.31718	6.7425e-002	0.15258
26970	2.5614	0.33128	6.5331e-002	0.15187
26971	2.5662	0.28849	6.7064e-002	0.15181
26972	2.5269	0.33919	5.97e-002	0.14859
26973	2.5215	0.28589	6.8134e-002	0.14744
26974	2.571	0.34963	5.7095e-002	0.15299
26975	0.37737	0.8731	4.7561e-002	4.8236e-003
26976	0.3617	0.88883	4.6346e-002	4.4259e-003
26977	0.36989	0.85668	4.9369e-002	4.7548e-003
26978	0.34653	0.87768	4.7799e-002	4.1971e-003
26979	0.33999	0.86389	4.9316e-002	4.1485e-003
26980	0.34706	0.84451	4.6059e-002	4.349e-003
26981	2.5506	0.40279	5.4129e-002	0.15157
26982	2.516	0.37301	5.9614e-002	0.14792
26983	2.5548	0.38188	5.7372e-002	0.15177
26984	2.5293	0.40573	5.4153e-002	0.14954
26985	2.5134	0.38803	5.7305e-002	0.14783
26986	2.518	0.37395	5.435e-002	0.1481
26987	2.5622	0.38439	5.1745e-002	0.1525
26988	0.56671	0.26696	0.10532	1.1035e-002
26989	0.53995	0.23464	0.10901	1.0168e-002
26990	0.57643	0.22919	0.10905	1.124e-002
26991	0.58102	0.25295	0.10655	1.1436e-002
26992	0.55476	0.22468	0.10982	1.0582e-002
26993	0.54855	0.24448	0.10286	1.0404e-002
26994	0.56842	0.48675	8.2772e-002	1.122e-002
26995	0.57966	0.51762	7.9404e-002	1.1548e-002
26996	0.56185	0.52212	7.9269e-002	1.0993e-002
26997	0.54502	0.51206	8.0604e-002	1.0485e-002
26998	0.55326	0.49537	8.2161e-002	1.0749e-002
26999	0.55131	0.49539	7.7166e-002	1.0658e-002
27000	1.0013	0.42456	8.1674e-002	2.8389e-002
27001	1.0277	0.45347	7.8032e-002	2.9723e-002
27002	0.99322	0.44409	7.9683e-002	2.8026e-002
27003	1.0219	0.42026	8.1784e-002	2.9394e-002
27004	1.0318	0.43601	7.9878e-002	2.9912e-002
27005	1.0101	0.42214	7.6752e-002	2.878e-002
27006	0.99083	0.4529	7.3738e-002	2.7889e-002
27007	1.251	0.17392	0.10585	4.117e-002
27008	1.2136	0.2049	0.10281	3.9149e-002
27009	1.2471	0.21287	0.10145	4.1161e-002
27010	1.228	0.17158	0.10641	3.98e-002
27011	1.2261	0.21504	0.10149	3.9937e-002
27012	1.2559	0.19544	0.10332	4.159e-002
27013	1.2115	0.20415	9.79e-002	3.8976e-002
27014	9.5032e-002	0.80264	6.0576e-002	6.8036e-004
27015	7.6758e-002	0.78969	6.2201e-002	4.8909e-004
27016	5.5582e-002	0.82033	5.9693e-002	2.8031e-004
27017	7.0977e-002	0.82757	5.8676e-002	4.1615e-004
27018	5.6348e-002	0.79973	6.1656e-002	2.9007e-004
27019	7.0415e-002	0.80178	5.6144e-002	3.9682e-004
27020	1.6867	0.34897	7.8532e-002	7.2273e-002
27021	1.6534	0.37621	7.5731e-002	6.9855e-002
27022	1.669	0.38582	7.4259e-002	7.1098e-002
27023	1.684	0.36806	7.6199e-002	7.2171e-002
27024	1.6456	0.36046	7.7815e-002	6.9191e-002
27025	1.6514	0.3299	7.6443e-002	6.9419e-002
27026	1.6988	0.36199	7.1656e-002	7.3272e-002
27027	1.6497	0.37858	7.0471e-002	6.9562e-002
27028	0.57767	0.31175	0.10056	1.1438e-002
27029	0.59696	0.31931	9.9489e-002	1.2038e-002
27030	0.56465	0.32399	9.9509e-002	1.1055e-002
27031	0.60037	0.3362	9.7698e-002	1.2163e-002
27032	0.59164	0.34968	9.6449e-002	1.1906e-002
27033	0.58495	0.34946	9.1551e-002	1.1664e-002
27034	6.0489e-002	0.49121	9.1217e-002	4.3339e-004
27035	5.6564e-002	0.46883	9.3434e-002	3.9332e-004
27036	8.8639e-002	0.4555	9.4176e-002	7.8325e-004
27037	9.1936e-002	0.47964	9.1792e-002	8.2281e-004
27038	6.9997e-002	0.45744	9.4303e-002	5.4674e-004
27039	6.9915e-002	0.44423	9.0548e-002	5.1253e-004
27040	6.1561e-002	0.48288	8.6976e-002	4.1503e-004
27041	0.35166	0.17643	0.1175	5.2713e-003
27042	0.37176	0.21054	0.11382	5.7369e-003
27043	0.34886	0.20881	0.11431	5.2738e-003
27044	0.37004	0.18775	0.11612	5.6593e-003
27045	0.34239	0.18898	0.11638	5.1199e-003
27046	0.33235	0.19997	0.1104	4.9204e-003
27047	0.38648	0.2138	0.10826	6.0207e-003
27048	0.36005	0.15627	0.11437	5.3525e-003
27049	1.0616	0.59466	6.1816e-002	3.1418e-002
27050	1.0952	0.57987	6.2758e-002	3.3265e-002
27051	1.1036	0.59614	6.0773e-002	3.3707e-002
27052	1.0776	0.58129	6.2964e-002	3.2295e-002
27053	1.0715	0.60803	6.0131e-002	3.1923e-002
